instantly_lead_id,email,first_name,last_name,company_name,website,phone,personalization,custom_variables
01a0b54f-8e86-7359-a67e-c3b61070fd25,contact@louisedebretagne.bzh,Louise,,Louise de Bretagne,louisedebretagne.bzh,,,"{""firstName"": ""Louise"", ""companyName"": ""Louise de Bretagne"", ""naf"": """", ""city"": ""Le Conquet"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3b7083e205b,lecomptoirdeliroise@orange.fr,Le,,Le Comptoir de l'Iroise - Restaurant Audierne Vue Mer,lecomptoirdeliroise.com,,,"{""firstName"": ""Le"", ""companyName"": ""Le Comptoir de l'Iroise - Restaurant Audierne Vue Mer"", ""naf"": """", ""city"": ""Audierne"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bistro, Caf\u00e9, Restaurant de cuisine traditionnelle, Restaurant familial, Restaurant fran\u00e7ais, Restaurant ouvert le midi, Restaurant de tapas, Bar \u00e0 vin"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3b8b79da3c2,lapasserelle.leconquet@gmail.com,Taverne,,Taverne De Kermorvan,tavernedekermorvan.fr,,,"{""firstName"": ""Taverne"", ""companyName"": ""Taverne De Kermorvan"", ""naf"": """", ""city"": ""Le Conquet"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3b99c7aa61d,contact@ecstaz.fr,Le,,Le temps passé,creperie-locronan.fr,,,"{""firstName"": ""Le"", ""companyName"": ""Le temps pass\u00e9"", ""naf"": """", ""city"": ""Locronan"", ""type"": ""Cr\u00eaperie"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Cr\u00eaperie, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3ba2cff3e8f,contact@bistroducanal.fr,Bistro,,Bistro du Canal,bistroducanal.fr,,,"{""firstName"": ""Bistro"", ""companyName"": ""Bistro du Canal"", ""naf"": """", ""city"": ""Pleyben"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, Bar, Chambre d'h\u00f4tes"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3bb2bcce747,contact@jourdefete.bzh,Jour,,Jour de Fête,jourdefete.bzh/%3futm_source%3dgmb,,,"{""firstName"": ""Jour"", ""companyName"": ""Jour de F\u00eate"", ""naf"": """", ""city"": ""Plouescat"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3bc192a182c,youdig@youdig.fr,Le,,Le Youdig,youdig.fr/wdp,,,"{""firstName"": ""Le"", ""companyName"": ""Le Youdig"", ""naf"": """", ""city"": ""Brennilis"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, Bar, G\u00eete, Mus\u00e9e"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3bd235d290c,hotel@lerelaisduvieuxport.com,Le,,Le Relais du Vieux Port,lerelaisduvieuxport.com/fr/restaurant.html,,,"{""firstName"": ""Le"", ""companyName"": ""Le Relais du Vieux Port"", ""naf"": """", ""city"": ""Le Conquet"", ""type"": ""Restaurant de fruits de mer"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant de fruits de mer, Restaurant fran\u00e7ais, Marchand de glaces"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3be53645906,contact@hotel-sterenn.com,Restaurant,,Restaurant Hôtel Le Sterenn,hotel-sterenn.com,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant H\u00f4tel Le Sterenn"", ""naf"": """", ""city"": ""Penmarch"", ""type"": ""Restaurant gastronomique"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""Restaurant gastronomique"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant gastronomique, H\u00f4tel"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3bfcdddac7f,webmaster@feelgood-brasparts.com,Feel,,Feel Good Menez Are,feelgood-brasparts.com,,,"{""firstName"": ""Feel"", ""companyName"": ""Feel Good Menez Are"", ""naf"": """", ""city"": ""Brasparts"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Pizzeria"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8e86-7359-a67e-c3c096fd3a14,pa3p64@gmail.com,Le,,Le Poulet à 3 Pattes,lepouleta3pattes.fr,,,"{""firstName"": ""Le"", ""companyName"": ""Le Poulet \u00e0 3 Pattes"", ""naf"": """", ""city"": ""Pau"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f57ec4a709f1,contact@leberry-pau.com,Le,,Le Berry,leberry-pau.com,,,"{""firstName"": ""Le"", ""companyName"": ""Le Berry"", ""naf"": """", ""city"": ""Pau"", ""type"": ""Brasserie"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Brasserie, Bistro, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f57ff07c0620,contact@kftourasse.com,Le,,Le Tourasse,kftourasse.com,,,"{""firstName"": ""Le"", ""companyName"": ""Le Tourasse"", ""naf"": """", ""city"": ""Pau"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5805c4a8d75,audalirestaurant@gmail.com,Au,,Au Dali Pau,audalipau.fr,,,"{""firstName"": ""Au"", ""companyName"": ""Au Dali Pau"", ""naf"": """", ""city"": ""Pau"", ""type"": ""Bar \u00e0 tapas"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Bar \u00e0 tapas"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5811e1c4b3d,ocaribou@sfr.fr,Ô,,Ô Caribou,o-caribou.eatbu.com,,,"{""firstName"": ""\u00d4"", ""companyName"": ""\u00d4 Caribou"", ""naf"": """", ""city"": ""Pau"", ""type"": ""Restaurant canadien"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant canadien"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f582d5326805,contact@kbourut.fr,Kbourut,,Kbourut restaurant bar tapas,kbourut.fr,,,"{""firstName"": ""Kbourut"", ""companyName"": ""Kbourut restaurant bar tapas"", ""naf"": """", ""city"": ""Pau"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5834142e1f1,kakomontpellier@gmail.com,La,,La Grange,la-grange-restaurant23.fr,,,"{""firstName"": ""La"", ""companyName"": ""La Grange"", ""naf"": """", ""city"": ""Le Grand-Bourg"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5849f66a2dc,rosseel.thomas23@gmail.com,Les,,Les Copains d'Abord,lanaute.com,,,"{""firstName"": ""Les"", ""companyName"": ""Les Copains d'Abord"", ""naf"": """", ""city"": ""Champagnat"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f58502c88865,resto.passemuraille@orange.fr,Le,,Le Passe Muraille SAS,le-passe-muraille.com,,,"{""firstName"": ""Le"", ""companyName"": ""Le Passe Muraille SAS"", ""naf"": """", ""city"": ""La Souterraine"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, H\u00f4tel"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f586b2d0dd1d,latabldechamborand@outlook.fr,La,,La table de chamborand,latabledechamborand.fr,,,"{""firstName"": ""La"", ""companyName"": ""La table de chamborand"", ""naf"": """", ""city"": ""Chamborand"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, Traiteur, Cave \u00e0 vins"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f588b1cffc18,contact@jaztabledharmonie.fr,Jaz,,Jaz Table D'harmonie,jaztabledharmonie.fr,,,"{""firstName"": ""Jaz"", ""companyName"": ""Jaz Table D'harmonie"", ""naf"": """", ""city"": ""Maisons-Alfort"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f589a789c388,lmvarestauration@gmail.com,L'INTEMPOREL,,L'INTEMPOREL,lintemporel-restaurant.fr,,,"{""firstName"": ""L'INTEMPOREL"", ""companyName"": ""L'INTEMPOREL"", ""naf"": """", ""city"": ""Cr\u00e9teil"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f58a4fb507d5,contact@cheztartar.fr,Chez,,Chez Tartar,cheztartar.fr,,,"{""firstName"": ""Chez"", ""companyName"": ""Chez Tartar"", ""naf"": """", ""city"": ""Paris"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, Bar \u00e0 bi\u00e8res, Bistro, Bar \u00e0 cocktails, Restaurant familial, Restaurant fran\u00e7ais, Restaurant de viande, Restaurant v\u00e9g\u00e9tarien, Bar \u00e0 vin"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f58b5978bd85,salamandre.pro@gmail.com,Restaurant,,Restaurant La Salamandre,restaurant-lasalamandre-94.com,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant La Salamandre"", ""naf"": """", ""city"": ""Nogent-sur-Marne"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f58cf3b35403,lallet@buronsdesalers.fr,Les,,Les Burons de Salers,buronsdesalers.fr,,,"{""firstName"": ""Les"", ""companyName"": ""Les Burons de Salers"", ""naf"": """", ""city"": ""Salers"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f58dfeca76a9,contact@hotel-escoundillou.com,Hôtel,,Hôtel l'Escoundillou Saint Jacques des Blats,escoundillou.com,,,"{""firstName"": ""H\u00f4tel"", ""companyName"": ""H\u00f4tel l'Escoundillou Saint Jacques des Blats"", ""naf"": """", ""city"": ""Saint-Jacques-des-Blats"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, H\u00f4tel"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f58e9de1f278,contact@terreneuve.com,Chez,,Chez Mimi,chezmimibistrot.fr,,,"{""firstName"": ""Chez"", ""companyName"": ""Chez Mimi"", ""naf"": """", ""city"": ""Raulhac"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, G\u00eete"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f58fa235d98b,contact@brasserie-moon.com,Brasserie,,Brasserie Moon - Bar & restaurant,brasseriemoon.fr,,,"{""firstName"": ""Brasserie"", ""companyName"": ""Brasserie Moon - Bar & restaurant"", ""naf"": """", ""city"": ""Haguenau"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f590416e1dd5,libanfood.haguenau@gmail.com,Liban,,Liban FooD,libanfood.fr,,,"{""firstName"": ""Liban"", ""companyName"": ""Liban FooD"", ""naf"": """", ""city"": ""Haguenau"", ""type"": ""Restaurant libanais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant libanais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5914524ed7e,lasquadra.haguenau@gmail.com,Restaurant,,Restaurant La Squadra Haguenau,la-squadra-haguenau.eatbu.com/%3flang%3dfr,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant La Squadra Haguenau"", ""naf"": """", ""city"": ""Haguenau"", ""type"": ""Restaurant italien"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant italien, Pizzeria, Pizzas \u00e0 emporter, Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5929ebb99b2,amezair@yahoo.com,Restaurant,,Restaurant Barberousse,restaurant-barberousse.eatbu.com,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant Barberousse"", ""naf"": """", ""city"": ""Haguenau"", ""type"": ""Restaurant italien"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant italien"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5934acfb593,contact@lesgamines-cafe.com,Les,,Les Gamines resto family friendly,lesgamines-cafe.com,,,"{""firstName"": ""Les"", ""companyName"": ""Les Gamines resto family friendly"", ""naf"": """", ""city"": ""Nantes"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant brunch, Restaurant pour enfants, Restaurant familial"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f594678fd819,bonbourgrestaurant@gmail.com,Bonbourg,,Bonbourg,bonbourgrestaurant.fr,,,"{""firstName"": ""Bonbourg"", ""companyName"": ""Bonbourg"", ""naf"": """", ""city"": ""Nantes"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f595d384ff4d,lacigale@lacigale.com,La,,La Cigale,lacigale.com,,,"{""firstName"": ""La"", ""companyName"": ""La Cigale"", ""naf"": """", ""city"": ""Nantes"", ""type"": ""Brasserie"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Brasserie"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5968c156be3,resa@restaurantrepublique.com,République,,République - Restaurant Nantes,republiquecotejardin.com,,,"{""firstName"": ""R\u00e9publique"", ""companyName"": ""R\u00e9publique - Restaurant Nantes"", ""naf"": """", ""city"": ""Nantes"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5974a826f68,contact@sain-nantes.com,SAIN,,SAIN,sain-nantes.com,,,"{""firstName"": ""SAIN"", ""companyName"": ""SAIN"", ""naf"": """", ""city"": ""Nantes"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f5989288833e,jerome.briand68@gmail.com,Le,,Le Bistro des Enfants Nantais,le-bistro-des-enfants-nantais.eatbu.com,,,"{""firstName"": ""Le"", ""companyName"": ""Le Bistro des Enfants Nantais"", ""naf"": """", ""city"": ""Nantes"", ""type"": ""Bistro"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Bistro, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
01a0b54f-8f9f-7f1a-ac52-f59911a51d36,info@cafedesexpos-nantes.fr,Café,,Café des Expos,cafedesexpos-nantes.fr,,,"{""firstName"": ""Caf\u00e9"", ""companyName"": ""Caf\u00e9 des Expos"", ""naf"": """", ""city"": ""Nantes"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, Caf\u00e9, Restaurant fran\u00e7ais, Brasserie"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}"
